"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Moldova","MDA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1230901","1255474","1274091","1285218","1294305","1295048","1313437","1314475","1340612","1359791","1363938","1325873","1302894","1194366","1155038","1137033","1081689","1049592","1038729","1003552","976683","993293","958149","973951","1016335","1031891","1021468","942428","815500","906621","853713","810014",
"Madagascar","MDG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5646937","5832235","6022424","6219154","6421914","6628326","6838976","7054043","7275059","7502367","7737325","7981518","8234999","8499646","8776194","9065772","9365363","9677648","10002589","10341630","10694225","11059177","11434085","11815873","12203466","12594434","12992266","13397772","13809888","14231540","14305908","14813115",
"Maldives","MDV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59255","61434","63713","66124","68711","71622","75365","79343","83543","87989","92799","96232","99739","103243","106760","110259","114853","120876","127162","133288","142145","151030","159893","168716","178983","190782","202612","211688","219661","225827","224126","229277",
"Middle East & North Africa","MEA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70679900","73019114","75495490","77849978","80224034","82202211","84324170","86978484","89634010","93418700","96101039","98395844","100180169","103635666","107296041","111258777","115160975","119151229","121693057","125851026","129939257","131411935","134861962","138067231","140011164","142917228","146492482","148329112","150319668","152986623","150473747","153209503",
"Mexico","MEX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28775822","29695851","30976918","32259871","33106460","33942782","34705754","36280312","37128552","37452772","38115498","38368411","38941575","40005788","41258738","42477587","43935073","44790270","45529554","46343836","47072545","48118051","49625434","50497817","51025089","52011757","52848839","53456621","54505356","55827457","52220676","56132488",
"Marshall Islands","MHL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1705209258","1738232480","1772416846","1801792054","1837164411","1870354152","1903619160","1940566310","1978542654","2019998727","2056213505","2091820636","2127175661","2163849177","2201926146","2238546084","2264226128","2291210304","2311060665","2331597723","2349925804","2375841374","2396864549","2417784870","2441561465","2468600924","2491115925","2513401010","2535746529","2565388122","2504035528","2553472469",
"North Macedonia","MKD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","863418","869525","857483","841040","828526","824973","827230","815445","822123","827240","830995","834571","829478","866336","870793","875083","880115","894899","911074","923453","933218","935314","934772","950678","956007","950250","945205","952947","957679","965045","910760","916180",
"Mali","MLI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3349475","3408442","3470585","3538953","3613208","3691240","3774185","3863926","3969417","4090255","4220139","4359685","4506198","4657124","4810830","4964965","5124545","5287839","5452267","5616847","5782208","5953178","6096278","6247225","6436912","6630544","6779839","6940330","7173671","7414756","7606210","7900462",
"Malta","MLT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134097","138164","140441","142526","144258","145845","148233","149974","151906","154025","155784","159992","162439","164525","162553","164846","166579","170631","173282","175888","179266","183028","189336","198230","207000","214182","223280","234382","252123","268784","278856","280311",
"Myanmar","MMR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18208271","18602394","18893889","19218158","19536675","19865470","20205616","20565835","20934845","21250028","21514506","21769878","21988235","22161810","22323562","22477658","22627728","22784394","22931615","23078230","23269853","23522403","23767187","24000283","24228534","24454335","24092841","23702483","24075638","23543591","22696772","22121595",
"Middle East & North Africa (excluding high income)","MNA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60815369","62853269","64751052","66656262","68630014","70231690","71991172","74248911","76504500","79838199","81965274","83851958","85283582","88126593","91113617","94125049","96588361","98943887","99790293","102361945","104885428","105144865","107422769","109692476","110730665","112759174","115201485","116258269","117390779","118690500","116386747","119191886",
"Montenegro","MNE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224573","226284","228105","229922","230855","231272","231447","231603","231368","233484","233796","235812","237628","239245","239861","240392","240417","240823","241312","243014","243824","244506","251895","252989","266788","272361","276767","277876","284888","292048","271119","277394",
"Mongolia","MNG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","762447","785010","807959","828466","846956","863716","881924","899243","917428","937051","959862","983616","1006861","1029135","1053685","1077342","1099041","1118127","1105129","1121694","1153589","1195069","1203558","1210993","1241618","1254113","1248388","1282474","1296309","1334529","1312624","1330610",
"Northern Mariana Islands","MNP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6241464","6373514","6503009","6692140","7027789","7350796","7584446","7782805","7983783","8190194","8404460","8631799","8872976","9122500","9291820","9462349","9631587","9807243","9982809","10158413","10352595","10573918","10821367","11091989","11379487","11678216","12100714","12532098","12946917","13364355","13676360","14137316",
"Mauritania","MRT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","558190","576188","603139","632698","656075","673295","683523","697766","717198","738330","761170","774848","785099","796147","807713","819873","832737","846615","862957","880502","896849","912012","926174","950375","977644","1006140","1035999","1067343","1099823","1133816","1159419","1197402",
"Mauritius","MUS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","441565","448036","456056","464191","473896","481045","488096","495646","501776","508393","513046","515601","517795","526335","534801","544658","545283","542703","548464","554772","566847","562785","569889","584561","591724","600254","596638","602729","599490","607940","593073","597883",
"Malawi","MWI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3968064","4086613","4201885","4259010","4207479","4212310","4318471","4424291","4529690","4637634","4749827","4862626","4976380","5095504","5222240","5355275","5495585","5642736","5792504","5946401","6111103","6286342","6472705","6672565","6879347","7099570","7331901","7580169","7843823","8122898","8184368","8551109",
"Malaysia","MYS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6961327","7172357","7540045","7850997","7993957","8136258","8594101","8775689","8883772","9156668","9556198","9821790","10038573","10496260","10688076","10843020","11224135","11526422","11776886","12188514","12512860","13066875","13623989","14264784","14634933","14984846","15259318","15580100","15957341","16326127","16536931","16739686",
"North America","NAC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142912891","143884042","146092389","147534973","150009194","151990779","154215462","156933883","158703499","160784334","162839780","164268406","165847667","166989232","168317704","170314194","172664410","174438690","176338624","176562530","176761855","176862828","177514359","177932888","178482968","179457322","181412329","183142795","184569798","186732993","184945898","185814031",
"Namibia","NAM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","432453","447665","462078","476910","491728","503794","515435","526360","542082","557962","573965","590864","607423","623518","639729","657389","676327","695564","714935","734219","753051","771227","789420","862767","867194","881284","895063","899482","903161","918696","920919","938978",
"New Caledonia","NCL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77444","80018","82621","85305","88037","90364","92555","94599","96714","98804","100929","103196","105639","107945","110177","112512","114910","117393","119924","122223","123627","125306","126892","128376","129661","130907","131792","132578","133207","133644","131547","132176",
"Niger","NER","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3507907","3623483","3741772","3864731","3993762","4130431","4272634","4412086","4554949","4702192","4852995","5010947","5171644","5336884","5508115","5687160","5877665","6076274","6284634","6504048","6736733","6985580","7084004","7172556","7242882","7529587","7834339","8144190","8461218","8789149","9042855","9410650",
"Nigeria","NGA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31916070","32819275","33729636","34682991","35665542","36653288","37674366","38713195","39769387","40835520","41908728","43030921","44158097","45292627","46450411","47629921","48858861","50119621","51414749","52754110","54158844","55649284","54750499","53710835","55097279","56509984","57985549","59564138","61195340","62852935","62904154","65115671",
"Nicaragua","NIC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1407941","1463992","1485711","1506787","1527189","1546502","1606867","1666413","1726072","1781075","1836122","1890616","1944814","1999339","2054614","2112705","2174516","2238782","2305228","2373348","2442683","2512841","2583025","2652874","2722579","2783703","2844508","2905597","2952156","2998413","2968394","3042491",
"Netherlands","NLD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6982138","7102095","7195092","7258755","7390794","7465688","7566030","7760296","7899213","8047998","8237559","8384016","8532973","8561053","8618836","8457142","8508765","8674931","8830188","8909192","8887011","8900854","9013873","9054383","9031991","9095974","9128587","9194515","9310674","9466453","9502135","9902465",
"Norway","NOR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2149169","2135331","2141939","2143406","2169557","2215447","2268535","2330434","2377124","2381267","2404373","2414304","2435249","2404961","2419786","2430857","2466187","2524841","2601324","2600281","2607572","2627834","2672774","2697882","2727772","2765319","2773689","2765008","2805221","2833765","2842736","2971470",
"Nepal","NPL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9835789","10101843","10412938","10715282","10987845","11251644","11491424","11739225","11994916","12255483","12474878","12691816","12909141","13120203","13320985","13509857","13684433","13848899","14014033","14217415","14423741","14614914","14775388","14925116","15095652","15314681","15617049","15962108","16299374","16629490","15865739","16883864",
"Nauru","NRU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1631527","1713239","1721022","1739037","1785106","1829260","1883819","1905740","1911213","1925488","1943274","1975886","2038452","2079431","2137161","2194674","2245893","2277862","2296582","2309350","2328293","2357842","2364788","2394722","2474895","2535320","2643213","2739665","2794483","2834605","2894013","2910970",
"OECD members","OED","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","514565715","522179652","528062314","531218853","538161191","543175126","549307634","556453878","561746449","566998813","571507576","575249312","580247121","585601953","589820230","598021425","605443073","611302674","618376016","622732070","626405876","630174852","636014567","640731173","645467613","651071085","658301166","664848853","671559241","678273592","666495212","675400490",
"Oman","OMN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","557722","595848","634019","673531","702172","718706","735767","751224","769331","789928","806757","825054","848504","874117","921836","978424","1036442","1094717","1152422","1208950","1347775","1573992","1805284","2004799","2140885","2270836","2422873","2503837","2517650","2487819","2263099","2258726",
"Other small states","OSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6757354","6897478","6994203","7087695","7213572","7328802","7458540","7598733","7760598","7949414","8143658","8329745","8506725","8740502","8952259","9223203","9602554","10025276","10453420","10834613","11096550","11318616","11575643","11956709","12320997","12727697","13095246","13422121","13688628","13947400","13832509","13977673",
"Pakistan","PAK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32045923","33224710","33922005","34315720","35265550","35773890","37674986","39664979","40910246","42543743","44418607","46217130","47679898","49107668","50663081","51747303","52830351","54353925","55924959","58053613","60255359","61545907","63271853","64802509","65271548","67587825","68081286","68740241","69627365","71015168","71079412","73133159",
"Panama","PAN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","893696","922140","971984","1023234","1055441","1102437","1128972","1156135","1184146","1212667","1253610","1295415","1338068","1373404","1414864","1452458","1464039","1494155","1564790","1611067","1582604","1584981","1666624","1719248","1747016","1787541","1829717","1854991","1937253","2025085","1823540","1966360",
"Peru","PER","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921179","8143698","8334493","8697441","9076469","9654603","10134298","10627068","11099974","11605641","11468982","12261413","12838930","13404200","13956565","14491011","14984659","15531289","15756450","16009550","16359700","16473756","16520323","16618192","16683502","16688971","17186305","17556265","18029865","18527166","15934543","18351926",
"Philippines","PHL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22488511","23155621","23832899","24517695","25203808","25906517","26627413","27385519","28226676","29025330","29775200","30499218","31217037","31926684","32900743","33734285","34451251","35217803","36018856","37171259","38081599","39490703","40075145","40789298","42179843","42622143","43756699","42974771","43800369","45091807","42419079","44242102",
"Palau","PLW","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1618792","1672302","1731139","1790175","1861480","1944363","2018545","2107365","2198823","2286251","2381364","2401074","2414911","2422278","2422895","2416370","2402441","2381204","2353266","2318777","2277473","2355358","2428501","2503111","2566278","2634671","2710536","2787869","2872208","2947648","2998503","3072798",
"Poland","POL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17450130","17691658","17804431","17776684","17642360","17455671","17403285","17432088","17473129","17464036","17533726","17691482","17446467","17228659","17246498","17507476","17297597","17264470","17476665","17743080","17840319","17941792","18060897","18083700","18177104","18138615","18146120","18200188","18142237","18073683","17994973","18211900",
"Pre-demographic dividend","PRE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152528802","156597655","161135449","166023722","171670192","177338807","182014165","186601009","191778753","197314546","202984224","208907095","215345250","222036159","228761976","235659505","242317570","248574128","255011253","261864053","268784588","276333190","281490725","287282186","295639560","304465629","313750316","323014934","333064793","343523068","346868044","359585450",
"Puerto Rico","PRI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1146599","1180942","1197336","1257365","1260226","1262642","1309153","1349701","1364362","1367248","1334725","1329421","1323558","1317405","1311430","1303910","1294135","1282224","1269964","1257578","1245751","1205646","1198008","1191578","1180259","1168192","1156277","1139330","1102961","1107790","1084139","1136398",
"Korea, Dem. People's Rep.","PRK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12411032","12650276","12885473","13108894","13322920","13524853","13703169","13893344","14053599","14179330","14327111","14458436","14596584","14746625","14910635","15063758","15239571","15414294","15564483","15732791","15899889","16059125","16211273","16360176","16506229","16658601","16777929","16925353","17064148","17177808","17108576","17159881",
"Portugal","PRT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4674927","4842514","4787807","4772534","4781393","4795957","4801580","4842323","5124392","5172067","5234513","5335194","5420749","5442325","5420688","5464806","5501101","5535155","5536648","5490081","5491635","5430553","5386961","5290953","5232680","5205790","5187357","5228664","5242420","5264946","5168086","5173674",
"Paraguay","PRY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647107","1693835","1737495","1790580","1846672","1909274","1961173","2022673","2074490","2123025","2167916","2213579","2256509","2267090","2446689","2461218","2396833","2509178","2575798","2638059","2619723","2683834","2878115","2881571","2860692","2916241","3061166","3127278","3257519","3336159","3285518","3430255",
"West Bank and Gaza","PSE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411108","429580","447229","467944","489907","512502","539638","561783","573004","588153","615362","578324","585908","654278","668101","700083","726008","778686","798641","831893","871677","931429","968542","1001101","1038552","1114682","1140063","1173389","1191792","1249457","1190164","1249377",
"Pacific island small states","PSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","572032","582588","591564","602091","612385","622390","633715","647173","661579","676338","691102","705320","719150","732218","745293","750577","770936","791285","811118","831347","850655","869362","873521","877247","880752","888972","897192","909447","922490","936485","943645","961318",
"Post-demographic dividend","PST","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","466072979","471330315","475035119","477096624","481171022","484358100","488844194","493572696","496677879","500542360","504324341","506620600","510640744","514055848","517277015","522733367","528271802","533174393","537808458","538865459","539664578","540152874","542764749","544977441","547527841","550356316","555026329","559043111","563185715","567778184","562637262","564629574",
"French Polynesia","PYF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80289","81978","83783","85594","87405","89379","91593","93504","95539","97672","99910","102172","104412","106618","108820","110916","112806","114134","115870","117409","118724","119968","121131","122183","123435","124799","126178","127598","129080","130539","127714","130097",
"Qatar","QAT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264739","274053","282518","291869","300939","310157","318842","330835","351101","373742","396131","417785","439825","465026","486166","547326","686807","870375","1049873","1196223","1287119","1349090","1421301","1519189","1664818","1834770","1975067","2061199","2098234","2117362","2042416","1976691",
"Romania","ROU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12228746","12297603","12348267","12271978","12185144","12086486","11703637","11950035","11810222","11816108","11770232","11460882","10364464","10032640","9978945","9663356","9809182","9637035","9432553","9338466","9351118","9173378","9217872","9175559","9205404","9108577","8915255","9055159","8999055","8972261","8908333","8380691",
"Russian Federation","RUS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74760047","75213264","75822220","73952392","71933565","71540645","70551425","69233363","68643607","72840157","73244767","72126901","73212804","73037192","73602160","74110206","74421596","75417440","75870734","75795095","75672688","75855896","75679872","75383097","75247943","75040178","75009581","74839553","74828682","73969499","73401746","72443662",
"Rwanda","RWA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3265681","3332850","3410463","3523934","2922219","2386558","2866449","3323913","3499995","3618606","3737295","3856030","3977368","4107124","4240643","4369602","4494581","4618918","4745452","4877343","5016237","5159662","5296930","5429318","5567975","5723431","5893152","6075287","6260965","6451591","6553097","6776063",
"South Asia","SAS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402773344","412507329","422282795","432476216","443469330","453086793","464457113","476050762","487590945","499032341","510623872","524277087","537992323","551773330","565591364","578864049","584245201","589370739","594149632","599465643","604918214","608655839","612635308","619631582","625205432","632619988","638220559","646800036","652131031","665406402","637590913","655896424",
"Saudi Arabia","SAU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5111812","5269367","5491988","5653214","5820984","5991332","6150256","6303243","6446505","6576976","6800605","6905185","6995776","7303290","7614242","8053326","8634522","9084230","9514687","9922126","10688785","11381459","11908208","12201791","12528397","12823348","13378185","13761909","14413233","15598786","16240076","16059717",
"Sudan","SDN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5447240","5569724","5686748","5829061","6031011","6261082","6499672","6704990","6910648","7127613","7362550","7586055","7791792","7993758","8211502","8459523","8730734","9010485","9280349","9540176","9747163","9899331","10083088","10302982","10596860","10951061","11316142","11716468","12113827","12463747","12454327","12920987",
"Senegal","SEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2051707","2118324","2187257","2257415","2326760","2393540","2461726","2527533","2592721","2659308","2728223","2801054","2875830","2952204","3030293","3111121","3195593","3250174","3304930","3359706","3414678","3470634","3527583","3585375","3646878","3713528","3823926","3939223","4058512","4181243","4218165","4377305",
"Singapore","SGP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1532532","1585960","1640094","1684857","1750891","1822315","1905677","1979333","2070017","2097050","2150799","2218403","2214438","2190145","2229234","2320742","2431843","2575417","2782361","2896379","2996341","3083097","3196982","3261188","3355765","3448597","3490197","3493868","3496429","3544015","3452159","3289682",
"Solomon Islands","SLB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152749","157985","163187","168786","174351","180071","186139","192444","198751","205227","212090","218399","224472","230203","236064","241964","247868","253840","259956","266983","273853","280778","288437","296455","304794","313360","322078","330941","339970","349250","355477","366039",
"Sierra Leone","SLE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1590883","1609841","1580529","1576645","1581444","1582351","1589039","1607652","1621089","1626594","1663732","1761672","1863219","1938951","2051698","2081503","2101604","2122149","2150083","2183363","2218455","2252288","2285506","2318441","2351170","2420768","2494108","2570197","2646924","2723679","2778305","2858414",
"El Salvador","SLV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1834745","1873699","1913423","1975303","2050612","2058310","2048821","2081283","2200487","2205596","2213626","2218234","2220245","2326540","2282278","2318726","2354410","2391836","2419960","2449756","2480516","2514766","2569917","2625969","2608266","2599669","2654809","2666373","2668285","2728398","2579817","2657508",
"San Marino","SMR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1246628","1202599","1158627","1196856","1255869","1300501","1348430","1396891","1456667","1517175","1578685","1643998","1705647","1766417","1826660","1880617","1927066","1979069","2037565","2091581","2146415","2183969","2224987","2297944","2378441","2458793","2552612","2655254","2754745","2858312","2935354","3042038",
"Serbia","SRB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3515434","3554432","3602129","3643959","3659512","3601686","3583360","3556644","3546059","3588312","3569895","3550875","3535725","3522846","3497569","3369669","3211965","3204276","3229170","3074965","2931478","2883187","2888489","2982216","3175885","3136661","3227121","3252029","3268748","3260591","3196753","3176077",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196630323","202175216","207732924","213262360","218988454","225230423","231669199","238059807","244779735","251772315","258995220","266553181","274418193","282513098","290814438","299239043","307424609","315637722","323841487","331561826","339512790","348639862","355544342","363098277","373161033","384581800","395928426","407637344","419603778","432225350","434621184","451240715",
"South Sudan","SSD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1925440","1963611","1987789","1997389","2035399","2089062","2128349","2178542","2225932","2295332","2404724","2518231","2628079","2743974","2886051","3054956","3241639","3443277","3652036","3854155","4102901","4374299","4589503","4763967","4748667","4668599","4536861","4243296","4072434","4126256","4114498","4278292",
"Sub-Saharan Africa","SSF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196630323","202175216","207732924","213262360","218988454","225230423","231669199","238059807","244779735","251772315","258995220","266553181","274418193","282513098","290814438","299239043","307424609","315637722","323841487","331561826","339512790","348639862","355544342","363098277","373161033","384581800","395928426","407637344","419603778","432225350","434621184","451240715",
"Small states","SST","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9694346","9865300","10000802","10129583","10298704","10459201","10627981","10817752","11027530","11254336","11495104","11718882","11943042","12230560","12555253","12882894","13325163","13808078","14299422","14695890","14973557","15245373","15558544","16002012","16409671","16853917","17295931","17670123","17975281","18296303","18048956","18295989",
"Sao Tome and Principe","STP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36740","37474","38214","38995","39800","40619","41488","42364","43270","44216","45183","46183","47351","48682","50026","51385","52659","53920","55173","56438","57729","59063","60268","61338","62435","63577","64778","66047","67362","68740","68962","71445",
"Suriname","SUR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126141","127279","128192","128077","129329","132099","135334","138643","142033","145457","151713","157994","164227","170381","175450","179549","183778","188112","192572","197210","202052","207067","212231","217561","223039","228664","234453","238183","242103","245638","237886","244207",
"Slovak Republic","SVK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2597507","2635606","2574326","2520203","2455244","2478890","2516944","2520500","2527767","2551079","2585887","2633285","2620049","2651818","2668909","2656907","2655462","2655666","2688481","2678777","2689128","2683638","2709630","2717026","2723429","2739138","2759104","2754225","2746014","2741604","2712782","2766437",
"Slovenia","SVN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909763","916675","921640","924303","928138","933933","939150","957137","981288","959040","958896","969299","982517","959249","1006288","1015563","1021693","1035392","1033343","1041233","1040057","1018812","1012538","1007036","1013694","1006923","993963","1025695","1035092","1028559","1029922","1035817",
"Sweden","SWE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4743838","4727359","4634548","4532213","4510953","4566824","4564224","4536339","4521345","4544004","4513898","4552013","4568622","4599441","4616283","4689296","4762912","4837475","4897762","4906685","4935943","4989355","5022717","5089506","5137143","5183336","5244695","5328345","5391523","5447661","5481803","5555561",
"Eswatini","SWZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240457","252752","265171","274388","270617","267653","275753","282818","289145","295462","301508","307461","313111","318275","323047","327322","331328","335537","339809","343826","347185","350091","352899","355899","359439","363609","367503","371915","376721","381714","373068","383457",
"Sint Maarten (Dutch part)","SXM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
