"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Colombia","COL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7300033569336","82.870002746582","81.5599975585938","81.370002746582","","75.0100021362305","75.4300003051758","77.0299987792969","78.0299987792969","78.9000015258789","80.0400009155273","79.5","79.4700012207031","79.4899978637695","78.9700012207031","78.4800033569336","77.4400024414063","77.0999984741211","","75.2200012207031",
"Comoros","COM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5599975585938","","","","","","","","","","81.1999969482422","","","","","","","",
"Cabo Verde","CPV","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3600006103516","","70.2099990844727","70.6100006103516","69.7699966430664","","",
"Costa Rica","CRI","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7300033569336","80.7399978637695","80.8600006103516","79.5","80","81.3000030517578","80.9800033569336","79.9800033569336","79.4800033569336","75.1500015258789","74.620002746582","78.4800033569336","80.2300033569336","78.8000030517578","78.9300003051758","75.4800033569336","75.6399993896484","75.7799987792969","79.7300033569336","77.8099975585938","77.7900009155273",
"Caribbean small states","CSS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2015042905337","","76.2574859386498","","","","","",
"Cuba","CUB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3899993896484","86.2300033569336","","","","","","","","","","","",
"Curacao","CUW","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8099975585938","","77.6100006103516","",
"Cayman Islands","CYM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1500015258789","89.5899963378906","","88.1100006103516","85.9499969482422","","","","","","",
"Cyprus","CYP","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6800003051758","88.1900024414063","88.4000015258789","88.0400009155273","88.5","86.8600006103516","85.8199996948242","86.2799987792969","86.2399978637695","85.6900024414063","85.129997253418","84.120002746582","83.379997253418","83.9899978637695","83.75","84.0999984741211","83.9100036621094","81.9300003051758","81.7699966430664","81.870002746582","82.879997253418","82.4400024414063","82.4400024414063",
"Czechia","CZE","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.879997253418","82.0800018310547","74.1900024414063","73.4499969482422","72.8099975585938","69.8099975585938","72.3600006103516","72.5999984741211","71.620002746582","68.8300018310547","67.3899993896484","68.4100036621094","66.6800003051758","67.9800033569336","69.8399963378906","71.4499969482422","75.7699966430664","75.629997253418","75.6800003051758","76.2099990844727","76.9599990844727","76.2399978637695","75.5","76.0100021362305",
